,size,color,shape,target,concept
4149,1,2,1,0,0
4150,0,0,1,1,0
4151,2,2,2,0,0
4152,0,0,0,1,0
4153,2,0,0,0,0
4154,0,0,2,1,0
4155,2,2,2,0,0
4156,0,0,1,1,0
4157,0,2,1,0,0
4158,0,0,1,1,0
4159,1,1,2,0,0
4160,0,0,1,1,0
4161,2,0,2,0,0
4162,0,0,2,1,0
4163,2,2,2,0,0
4164,0,0,2,1,0
4165,0,1,2,0,0
4166,0,0,0,1,0
4167,0,2,1,0,0
4168,0,0,1,1,0
4169,2,0,0,0,0
4170,0,0,2,1,0
4171,0,1,0,0,0
4172,0,0,1,1,0
4173,2,0,0,0,0
4174,0,0,2,1,0
4175,0,2,2,0,0
4176,0,0,1,1,0
4177,2,2,0,0,0
4178,0,0,0,1,0
4179,1,1,2,0,0
4180,0,0,0,1,0
4181,1,0,2,0,0
4182,0,0,1,1,0
4183,2,1,2,0,0
4184,0,0,1,1,0
4185,2,0,0,0,0
4186,0,0,1,1,0
4187,2,1,1,0,0
4188,0,0,1,1,0
4189,1,2,0,0,0
4190,0,0,0,1,0
4191,1,0,2,0,0
4192,0,0,1,1,0
4193,2,1,1,0,0
4194,0,0,1,1,0
4195,1,2,1,0,0
4196,0,0,0,1,0
4197,0,1,2,0,0
4198,0,0,0,1,0
4199,1,2,2,0,0
4200,0,0,0,1,0
4201,0,2,1,0,0
4202,0,0,2,1,0
4203,2,0,0,0,0
4204,0,0,0,1,0
4205,2,2,2,0,0
4206,0,0,1,1,0
4207,1,0,1,0,0
4208,0,0,0,1,0
4209,1,1,2,0,0
4210,0,0,2,1,0
4211,1,0,2,0,0
4212,0,0,2,1,0
4213,1,0,0,0,0
4214,0,0,0,1,0
4215,1,2,2,0,0
4216,0,0,1,1,0
4217,1,2,0,0,0
4218,0,0,2,1,0
4219,1,0,1,0,0
4220,0,0,0,1,0
4221,2,0,1,0,0
4222,0,0,0,1,0
4223,1,0,1,0,0
4224,0,0,1,1,0
4225,2,1,1,0,0
4226,0,0,0,1,0
4227,1,1,0,0,0
4228,0,0,2,1,0
4229,0,2,1,0,0
4230,0,0,1,1,0
4231,2,1,1,0,0
4232,0,0,2,1,0
4233,0,1,1,0,0
4234,0,0,2,1,0
4235,1,1,1,0,0
4236,0,0,0,1,0
4237,1,1,1,0,0
4238,0,0,2,1,0
4239,1,2,2,0,0
4240,0,0,1,1,0
4241,0,1,0,0,0
4242,0,0,1,1,0
4243,2,1,0,0,0
4244,0,0,2,1,0
4245,1,2,2,0,0
4246,0,0,1,1,0
4247,2,1,1,0,0
4248,0,0,2,1,0
4249,2,2,1,0,0
4250,0,0,2,1,0
4251,2,1,0,0,0
4252,0,0,2,1,0
4253,1,2,1,0,0
4254,0,0,1,1,0
4255,2,1,0,0,0
4256,0,0,1,1,0
4257,1,0,0,0,0
4258,0,0,1,1,0
4259,2,2,1,0,0
4260,0,0,0,1,0
4261,2,1,2,0,0
4262,0,0,0,1,0
4263,1,2,1,0,0
4264,0,0,0,1,0
4265,1,0,0,0,0
4266,0,0,2,1,0
4267,1,2,1,0,0
4268,0,0,2,1,0
4269,1,1,2,0,0
4270,0,0,1,1,0
4271,2,1,1,0,0
4272,0,0,0,1,0
4273,0,1,1,0,0
4274,0,0,2,1,0
4275,2,0,1,0,0
4276,0,0,2,1,0
4277,2,0,2,0,0
4278,0,0,0,1,0
4279,2,2,0,0,0
4280,0,0,2,1,0
4281,2,0,2,0,0
4282,0,0,1,1,0
4283,1,0,0,0,0
4284,0,0,1,1,0
4285,0,1,0,0,0
4286,0,0,2,1,0
4287,2,0,2,0,0
4288,0,0,1,1,0
4289,1,0,1,0,0
4290,0,0,1,1,0
4291,2,1,2,0,0
4292,0,0,1,1,0
4293,2,1,1,0,0
4294,0,0,1,1,0
4295,0,2,1,0,0
4296,0,0,1,1,0
4297,0,1,0,0,0
4298,0,0,2,1,0
4299,1,2,2,0,0
4300,0,0,2,1,0
4301,1,2,0,0,0
4302,0,0,0,1,0
4303,1,2,2,0,0
4304,0,0,2,1,0
4305,0,2,1,0,0
4306,0,0,2,1,0
4307,2,1,1,0,0
4308,0,0,2,1,0
4309,2,1,1,0,0
4310,0,0,1,1,0
4311,0,1,1,0,0
4312,0,0,2,1,0
4313,2,2,0,0,0
4314,0,0,2,1,0
4315,1,0,2,0,0
4316,0,0,2,1,0
4317,1,2,1,0,0
4318,0,0,1,1,0
4319,2,0,0,0,0
4320,0,0,1,1,0
4321,1,1,1,0,0
4322,0,0,1,1,0
4323,0,2,1,0,0
4324,0,0,0,1,0
4325,0,1,0,0,0
4326,0,0,0,1,0
4327,1,2,1,0,0
4328,0,0,2,1,0
4329,2,0,1,0,0
4330,0,0,1,1,0
4331,0,1,2,0,0
4332,0,0,1,1,0
4333,2,2,1,0,0
4334,0,0,1,1,0
4335,1,2,0,0,0
4336,0,0,2,1,0
4337,2,2,0,0,0
4338,0,0,1,1,0
4339,1,1,2,0,0
4340,0,0,2,1,0
4341,2,1,0,0,0
4342,0,0,2,1,0
4343,1,2,0,0,0
4344,0,0,0,1,0
4345,1,1,0,0,0
4346,0,0,0,1,0
4347,2,1,0,0,0
4348,0,0,0,1,0
4349,1,0,0,0,0
4350,0,0,1,1,0
4351,2,2,2,0,0
4352,0,0,0,1,0
4353,2,2,1,0,0
4354,0,0,1,1,0
4355,2,2,0,0,0
4356,0,0,2,1,0
4357,0,2,1,0,0
4358,0,0,0,1,0
4359,2,0,1,0,0
4360,0,0,1,1,0
4361,1,2,2,0,0
4362,0,0,2,1,0
4363,2,0,1,0,0
4364,0,0,1,1,0
4365,1,2,0,0,0
4366,0,0,2,1,0
4367,2,0,1,0,0
4368,0,0,0,1,0
4369,0,1,0,0,0
4370,0,0,0,1,0
4371,2,0,0,0,0
4372,0,0,1,1,0
4373,2,2,2,0,0
4374,0,0,1,1,0
4375,0,2,1,0,0
4376,0,0,2,1,0
4377,2,1,1,0,0
4378,0,0,0,1,0
4379,1,2,0,0,0
4380,0,0,2,1,0
4381,2,1,0,0,0
4382,0,0,1,1,0
4383,1,0,1,0,0
4384,0,0,2,1,0
4385,2,1,0,0,0
4386,0,0,0,1,0
4387,1,2,0,0,0
4388,0,0,0,1,0
4389,1,2,2,0,0
4390,0,0,0,1,0
4391,2,2,2,0,0
4392,0,0,1,1,0
4393,0,2,0,0,0
4394,0,0,2,1,0
4395,2,0,1,0,0
4396,0,0,1,1,0
4397,0,1,1,0,0
4398,0,0,2,1,0
4399,2,1,0,0,0
4400,0,0,0,1,0
4401,2,0,0,0,0
4402,0,0,0,1,0
4403,1,0,0,0,0
4404,0,0,2,1,0
4405,2,2,2,0,0
4406,0,0,2,1,0
4407,2,2,1,0,0
4408,0,0,2,1,0
4409,1,1,2,0,0
4410,0,0,2,1,0
4411,0,2,1,0,0
4412,0,0,1,1,0
4413,1,1,1,0,0
4414,0,0,0,1,0
4415,1,2,1,0,0
4416,0,0,0,1,0
4417,0,1,0,0,0
4418,0,0,2,1,0
4419,0,1,1,0,0
4420,0,0,2,1,0
4421,0,2,1,0,0
4422,0,0,1,1,0
4423,2,0,1,0,0
4424,0,0,2,1,0
4425,1,2,2,0,0
4426,0,0,1,1,0
4427,2,1,1,0,0
4428,0,0,1,1,0
4429,0,1,2,0,0
4430,0,0,0,1,0
4431,0,1,1,0,0
4432,0,0,2,1,0
4433,2,1,2,0,0
4434,0,0,2,1,0
4435,1,2,2,0,0
4436,0,0,0,1,0
4437,1,2,0,0,0
4438,0,0,1,1,0
4439,2,1,0,0,0
4440,0,0,1,1,0
4441,1,2,0,0,0
4442,0,0,1,1,0
4443,2,2,1,0,0
4444,0,0,2,1,0
4445,1,0,2,0,0
4446,0,0,1,1,0
4447,1,1,2,0,0
4448,0,0,1,1,0
4449,1,1,1,0,0
4450,0,0,2,1,0
4451,1,1,1,0,0
4452,0,0,0,1,0
4453,0,1,0,0,0
4454,0,0,1,1,0
4455,1,0,1,0,0
4456,0,0,0,1,0
4457,1,2,1,0,0
4458,0,0,1,1,0
4459,1,1,2,0,0
4460,0,0,1,1,0
4461,2,1,1,0,0
4462,0,0,1,1,0
4463,2,0,2,0,0
4464,0,0,2,1,0
4465,1,0,0,0,0
4466,0,0,2,1,0
4467,1,0,0,0,0
4468,0,0,0,1,0
4469,0,1,0,0,0
4470,0,0,0,1,0
4471,2,1,1,0,0
4472,0,0,2,1,0
4473,1,1,2,0,0
4474,0,0,1,1,0
4475,2,1,2,0,0
4476,0,0,2,1,0
4477,1,2,0,0,0
4478,0,0,2,1,0
4479,1,0,1,0,0
4480,0,0,1,1,0
4481,1,2,2,0,0
4482,0,0,2,1,0
4483,1,1,2,0,0
4484,0,0,1,1,0
4485,2,0,2,0,0
4486,0,0,2,1,0
4487,0,2,2,0,0
4488,0,0,0,1,0
4489,0,1,0,0,0
4490,0,0,2,1,0
4491,1,0,0,0,0
4492,0,0,1,1,0
4493,2,2,2,0,0
4494,0,0,0,1,0
4495,2,0,1,0,0
4496,0,0,2,1,0
4497,0,1,2,0,0
4498,0,0,2,1,0
4499,1,0,0,0,0
4500,0,0,0,1,0
4501,2,0,1,0,0
4502,0,0,2,1,0
4503,2,0,1,0,0
4504,0,0,0,1,0
4505,1,2,1,0,0
4506,0,0,1,1,0
4507,1,2,0,0,0
4508,0,0,2,1,0
4509,2,2,2,0,0
4510,0,0,2,1,0
4511,2,2,0,0,0
4512,0,0,2,1,0
4513,2,0,0,0,0
4514,0,0,2,1,0
4515,0,1,2,0,0
4516,0,0,2,1,0
4517,0,1,0,0,0
4518,0,0,1,1,0
4519,2,2,0,0,0
4520,0,0,1,1,0
4521,0,1,0,0,0
4522,0,0,1,1,0
4523,0,2,0,0,0
4524,0,0,0,1,0
4525,2,2,0,0,0
4526,0,0,1,1,0
4527,0,2,1,0,0
4528,0,0,0,1,0
4529,0,2,2,0,0
4530,0,0,1,1,0
4531,0,2,2,0,0
4532,0,0,0,1,0
4533,1,0,2,0,0
4534,0,0,2,1,0
4535,2,1,0,0,0
4536,0,0,0,1,0
4537,1,0,0,0,0
4538,0,0,0,1,0
4539,0,1,1,0,0
4540,0,0,0,1,0
4541,0,1,2,0,0
4542,0,0,2,1,0
4543,2,1,2,0,0
4544,0,0,1,1,0
4545,2,0,1,0,0
4546,0,0,0,1,0
4547,2,0,0,0,0
4548,0,0,0,1,0
4549,0,1,2,0,0
4550,0,0,0,1,0
4551,0,2,1,0,0
4552,0,0,1,1,0
4553,2,0,1,0,0
4554,0,0,1,1,0
4555,2,1,0,0,0
4556,0,0,1,1,0
4557,0,1,0,0,0
4558,0,0,0,1,0
4559,2,0,1,0,0
4560,0,0,0,1,0
4561,1,1,2,0,0
4562,0,0,1,1,0
4563,1,2,1,0,0
4564,0,0,0,1,0
4565,1,0,0,0,0
4566,0,0,0,1,0
4567,0,2,0,0,0
4568,0,0,1,1,0
4569,0,1,2,0,0
4570,0,0,0,1,0
4571,1,2,2,0,0
4572,0,0,0,1,0
4573,1,1,1,0,0
4574,0,0,1,1,0
4575,2,1,0,0,0
4576,0,0,0,1,0
4577,1,1,2,0,0
4578,0,0,1,1,0
4579,2,0,1,0,0
4580,0,0,2,1,0
4581,1,0,2,0,0
4582,0,0,2,1,0
4583,0,2,0,0,0
4584,0,0,0,1,0
4585,1,2,2,0,0
4586,0,0,2,1,0
4587,1,1,2,0,0
4588,0,0,2,1,0
4589,1,1,1,0,0
4590,0,0,2,1,0
4591,2,1,1,0,0
4592,0,0,1,1,0
4593,2,2,2,0,0
4594,0,0,2,1,0
4595,1,0,0,0,0
4596,0,0,0,1,0
4597,2,1,1,0,0
4598,0,0,0,1,0
4599,2,2,1,0,0
4600,0,0,0,1,0
4601,1,0,2,0,0
4602,0,0,1,1,0
4603,2,0,1,0,0
4604,0,0,0,1,0
4605,2,1,1,0,0
4606,0,0,0,1,0
4607,0,2,1,0,0
4608,0,0,2,1,0
4609,2,0,2,0,0
4610,0,0,1,1,0
4611,1,0,2,0,0
4612,0,0,1,1,0
4613,2,1,2,0,0
4614,0,0,0,1,0
4615,0,2,0,0,0
4616,0,0,1,1,0
4617,1,0,2,0,0
4618,0,0,2,1,0
4619,0,1,0,0,0
4620,0,0,0,1,0
4621,0,2,1,0,0
4622,0,0,0,1,0
4623,2,0,1,0,0
4624,0,0,1,1,0
4625,1,1,2,0,0
4626,0,0,2,1,0
4627,1,2,2,0,0
4628,0,0,2,1,0
4629,2,0,2,0,0
4630,0,0,0,1,0
4631,2,0,2,0,0
4632,0,0,1,1,0
4633,2,2,2,0,0
4634,0,0,2,1,0
4635,1,2,2,0,0
4636,0,0,0,1,0
4637,2,0,2,0,0
4638,0,0,1,1,0
4639,0,1,1,0,0
4640,0,0,0,1,0
4641,1,0,2,0,0
4642,0,0,2,1,0
4643,1,2,2,0,0
4644,0,0,1,1,0
4645,2,0,0,0,0
4646,0,0,2,1,0
4647,2,1,0,0,0
4648,0,0,1,1,0
4649,2,1,0,0,0
4650,0,0,1,1,0
4651,1,2,0,0,0
4652,0,0,1,1,0
4653,0,1,1,0,0
4654,0,0,1,1,0
4655,1,1,0,0,0
4656,0,0,1,1,0
4657,1,2,2,0,0
4658,0,0,0,1,0
4659,0,1,1,0,0
4660,0,0,0,1,0
4661,1,0,2,0,0
4662,0,0,0,1,0
4663,2,1,2,0,0
4664,0,0,0,1,0
4665,1,1,0,0,0
4666,0,0,1,1,0
4667,1,1,0,0,0
4668,0,0,0,1,0
4669,1,1,0,0,0
4670,0,0,1,1,0
4671,2,2,1,0,0
4672,0,0,1,1,0
4673,1,2,1,0,0
4674,0,0,2,1,0
4675,1,0,2,0,0
4676,0,0,2,1,0
4677,1,1,0,0,0
4678,0,0,0,1,0
4679,0,2,2,0,0
4680,0,0,0,1,0
4681,2,0,2,0,0
4682,0,0,1,1,0
4683,0,2,2,0,0
4684,0,0,2,1,0
4685,0,2,1,0,0
4686,0,0,1,1,0
4687,0,2,0,0,0
4688,0,0,0,1,0
4689,1,2,1,0,0
4690,0,0,2,1,0
4691,1,2,0,0,0
4692,0,0,2,1,0
4693,2,0,1,0,0
4694,0,0,1,1,0
4695,1,2,0,0,0
4696,0,0,2,1,0
4697,1,1,2,0,0
4698,0,0,1,1,0
4699,1,2,2,0,0
4700,0,0,2,1,0
4701,1,1,1,0,0
4702,0,0,2,1,0
4703,2,0,1,0,0
4704,0,0,0,1,0
4705,2,1,0,0,0
4706,0,0,0,1,0
4707,0,2,1,0,0
4708,0,0,1,1,0
4709,1,1,1,0,0
4710,0,0,0,1,0
4711,0,1,0,0,0
4712,0,0,2,1,0
4713,0,2,2,0,0
4714,0,0,0,1,0
4715,2,2,0,0,0
4716,0,0,0,1,0
4717,2,0,2,0,0
4718,0,0,0,1,0
4719,0,1,1,0,0
4720,0,0,0,1,0
4721,2,2,1,0,0
4722,0,0,0,1,0
4723,1,0,2,0,0
4724,0,0,0,1,0
4725,2,1,0,0,0
4726,0,0,0,1,0
4727,0,1,1,0,0
4728,0,0,0,1,0
4729,1,1,2,0,0
4730,0,0,0,1,0
4731,1,1,2,0,0
4732,0,0,1,1,0
4733,2,0,0,0,0
4734,0,0,0,1,0
4735,1,1,0,0,0
4736,0,0,1,1,0
4737,2,0,2,0,0
4738,0,0,1,1,0
4739,0,2,1,0,0
4740,0,0,0,1,0
4741,2,0,2,0,0
4742,0,0,2,1,0
4743,0,2,0,0,0
4744,0,0,0,1,0
4745,1,1,2,0,0
4746,0,0,2,1,0
4747,2,2,1,0,0
4748,0,0,2,1,0
4749,2,2,1,0,0
4750,0,0,0,1,0
4751,1,2,2,0,0
4752,0,0,1,1,0
4753,0,2,1,0,0
4754,0,0,0,1,0
4755,1,0,0,0,0
4756,0,0,1,1,0
4757,0,2,2,0,0
4758,0,0,2,1,0
4759,1,1,0,0,0
4760,0,0,1,1,0
4761,1,2,2,0,0
4762,0,0,1,1,0
4763,0,2,1,0,0
4764,0,0,2,1,0
4765,1,2,2,0,0
4766,0,0,0,1,0
4767,1,0,2,0,0
4768,0,0,1,1,0
4769,1,1,0,0,0
4770,0,0,1,1,0
4771,1,2,2,0,0
4772,0,0,0,1,0
4773,2,2,0,0,0
4774,0,0,0,1,0
4775,2,1,1,0,0
4776,0,0,1,1,0
4777,2,0,1,0,0
4778,0,0,1,1,0
4779,0,2,0,0,0
4780,0,0,2,1,0
4781,2,0,2,0,0
4782,0,0,1,1,0
4783,2,2,0,0,0
4784,0,0,0,1,0
4785,0,2,1,0,0
4786,0,0,0,1,0
4787,2,2,0,0,0
4788,0,0,0,1,0
4789,2,0,1,0,0
4790,0,0,2,1,0
4791,0,2,1,0,0
4792,0,0,1,1,0
4793,2,2,2,0,0
4794,0,0,1,1,0
4795,2,1,1,0,0
4796,0,0,1,1,0
4797,1,0,0,0,0
4798,0,0,0,1,0
4799,1,1,0,0,0
4800,0,0,2,1,0
4801,0,1,2,0,0
4802,0,0,0,1,0
4803,2,0,0,0,0
4804,0,0,2,1,0
4805,2,2,0,0,0
4806,0,0,2,1,0
4807,2,2,1,0,0
4808,0,0,1,1,0
4809,1,2,1,0,0
4810,0,0,2,1,0
4811,2,2,1,0,0
4812,0,0,1,1,0
4813,2,0,2,0,0
4814,0,0,0,1,0
4815,1,2,2,0,0
4816,0,0,2,1,0
4817,0,1,2,0,0
4818,0,0,1,1,0
4819,1,2,1,0,0
4820,0,0,0,1,0
4821,2,2,1,0,0
4822,0,0,1,1,0
4823,2,2,1,0,0
4824,0,0,1,1,0
4825,1,2,1,0,0
4826,0,0,2,1,0
4827,2,0,0,0,0
4828,0,0,0,1,0
4829,0,1,2,0,0
4830,0,0,0,1,0
4831,2,0,2,0,0
4832,0,0,0,1,0
4833,2,1,0,0,0
4834,0,0,2,1,0
4835,2,1,2,0,0
4836,0,0,2,1,0
4837,2,0,1,0,0
4838,0,0,2,1,0
4839,1,1,1,0,0
4840,0,0,1,1,0
4841,0,2,0,0,0
4842,0,0,2,1,0
4843,2,0,1,0,0
4844,0,0,1,1,0
4845,2,0,1,0,0
4846,0,0,0,1,0
4847,1,1,2,0,0
4848,0,0,1,1,0
4849,2,1,2,0,0
4850,0,0,2,1,0
4851,2,2,2,0,0
4852,0,0,0,1,0
4853,0,1,2,0,0
4854,0,0,2,1,0
4855,1,0,2,0,0
4856,0,0,2,1,0
4857,1,2,0,0,0
4858,0,0,1,1,0
4859,0,2,2,0,0
4860,0,0,2,1,0
4861,2,2,1,0,0
4862,0,0,1,1,0
4863,0,2,2,0,0
4864,0,0,1,1,0
4865,2,1,0,0,0
4866,0,0,0,1,0
4867,1,2,0,0,0
4868,0,0,1,1,0
4869,2,1,0,0,0
4870,0,0,0,1,0
4871,2,2,1,0,0
4872,0,0,1,1,0
4873,2,0,0,0,0
4874,0,0,2,1,0
4875,0,2,2,0,0
4876,0,0,1,1,0
4877,2,0,2,0,0
4878,0,0,0,1,0
4879,0,2,0,0,0
4880,0,0,0,1,0
4881,2,0,2,0,0
4882,0,0,1,1,0
4883,1,2,2,0,0
4884,0,0,1,1,0
4885,1,1,2,0,0
4886,0,0,0,1,0
4887,1,2,1,0,0
4888,0,0,1,1,0
4889,2,2,1,0,0
4890,0,0,1,1,0
4891,2,0,1,0,0
4892,0,0,2,1,0
4893,1,1,0,0,0
4894,0,0,2,1,0
4895,1,1,2,0,0
4896,0,0,2,1,0
4897,1,0,2,0,0
4898,0,0,1,1,0
4899,1,0,2,0,0
4900,0,0,1,1,0
4901,2,1,2,0,0
4902,0,0,2,1,0
4903,1,0,1,0,0
4904,0,0,1,1,0
4905,0,1,1,0,0
4906,0,0,1,1,0
4907,0,2,1,0,0
4908,0,0,2,1,0
4909,2,2,2,0,0
4910,0,0,2,1,0
4911,0,2,2,0,0
4912,0,0,0,1,0
4913,2,1,1,0,0
4914,0,0,2,1,0
4915,1,1,0,0,0
4916,0,0,1,1,0
4917,2,1,0,0,0
4918,0,0,2,1,0
4919,1,2,1,0,0
4920,0,0,0,1,0
4921,1,1,2,0,0
4922,0,0,0,1,0
4923,2,0,2,0,0
4924,0,0,2,1,0
4925,1,2,2,0,0
4926,0,0,2,1,0
4927,2,0,0,0,0
4928,0,0,0,1,0
4929,1,2,2,0,0
4930,0,0,2,1,0
4931,1,2,1,0,0
4932,0,0,1,1,0
4933,1,2,0,0,0
4934,0,0,2,1,0
4935,0,1,2,0,0
4936,0,0,0,1,0
4937,1,0,0,0,0
4938,0,0,1,1,0
4939,2,1,2,0,0
4940,0,0,1,1,0
4941,0,1,1,0,0
4942,0,0,0,1,0
4943,1,1,0,0,0
4944,0,0,0,1,0
4945,0,2,1,0,0
4946,0,0,2,1,0
4947,2,1,2,0,0
4948,0,0,2,1,0
4949,2,0,2,0,0
4950,0,0,2,1,0
4951,2,2,0,0,0
4952,0,0,2,1,0
4953,1,2,1,0,0
4954,0,0,1,1,0
4955,0,1,0,0,0
4956,0,0,0,1,0
4957,2,1,2,0,0
4958,0,0,2,1,0
4959,2,1,1,0,0
4960,0,0,0,1,0
4961,2,1,2,0,0
4962,0,0,1,1,0
4963,2,1,0,0,0
4964,0,0,1,1,0
4965,2,2,0,0,0
4966,0,0,1,1,0
4967,2,2,2,0,0
4968,0,0,2,1,0
4969,2,1,0,0,0
4970,0,0,2,1,0
4971,2,1,2,0,0
4972,0,0,2,1,0
4973,1,2,0,0,0
4974,0,0,2,1,0
4975,2,1,1,0,0
4976,0,0,0,1,0
4977,2,2,0,0,0
4978,0,0,0,1,0
4979,2,1,2,0,0
4980,0,0,1,1,0
4981,1,0,2,0,0
4982,0,0,2,1,0
4983,2,2,2,0,0
4984,0,0,0,1,0
4985,0,1,0,0,0
4986,0,0,1,1,0
4987,2,0,1,0,0
4988,0,0,2,1,0
4989,1,2,0,0,0
4990,0,0,0,1,0
4991,1,1,0,0,0
4992,0,0,0,1,0
4993,1,0,2,0,0
4994,0,0,0,1,0
4995,2,1,0,0,0
4996,0,0,0,1,0
4997,1,1,1,0,0
4998,0,0,2,1,0
4999,2,2,1,0,0
5000,0,0,2,1,0
5001,0,2,0,0,0
5002,0,0,2,1,0
5003,1,1,2,0,0
5004,0,0,0,1,0
5005,2,2,1,0,0
5006,0,0,0,1,0
5007,1,1,2,0,0
5008,0,0,1,1,0
5009,1,1,1,0,0
5010,0,0,2,1,0
5011,1,2,0,0,0
5012,0,0,1,1,0
5013,2,2,0,0,0
5014,0,0,1,1,0
5015,2,0,2,0,0
5016,0,0,0,1,0
5017,0,2,1,0,0
5018,0,0,2,1,0
5019,1,2,0,0,0
5020,0,0,2,1,0
5021,0,1,0,0,0
5022,0,0,2,1,0
5023,1,1,2,0,0
5024,0,0,1,1,0
5025,2,2,0,0,0
5026,0,0,1,1,0
5027,0,2,2,0,0
5028,0,0,2,1,0
5029,1,0,1,0,0
5030,0,0,1,1,0
5031,0,1,2,0,0
5032,0,0,0,1,0
5033,0,1,2,0,0
5034,0,0,1,1,0
5035,1,2,0,0,0
5036,0,0,1,1,0
5037,2,0,1,0,0
5038,0,0,2,1,0
5039,1,0,1,0,0
5040,0,0,0,1,0
5041,0,1,2,0,0
5042,0,0,0,1,0
5043,1,0,0,0,0
5044,0,0,0,1,0
5045,2,0,0,0,0
5046,0,0,2,1,0
5047,1,0,1,0,0
5048,0,0,1,1,0
5049,2,1,0,0,0
5050,0,0,1,1,0
5051,2,1,0,0,0
5052,0,0,0,1,0
5053,2,1,2,0,0
5054,0,0,1,1,0
5055,1,0,1,0,0
5056,0,0,2,1,0
5057,1,2,0,0,0
5058,0,0,2,1,0
5059,2,2,0,0,0
5060,0,0,1,1,0
5061,2,0,1,0,0
5062,0,0,1,1,0
5063,0,1,1,0,0
5064,0,0,0,1,0
5065,2,0,2,0,0
5066,0,0,1,1,0
5067,0,2,1,0,0
5068,0,0,2,1,0
5069,2,0,0,0,0
5070,0,0,1,1,0
5071,2,1,1,0,0
5072,0,0,1,1,0
5073,0,2,0,0,0
5074,0,0,0,1,0
5075,1,0,0,0,0
5076,0,0,1,1,0
5077,2,0,2,0,0
5078,0,0,0,1,0
5079,1,0,0,0,0
5080,0,0,1,1,0
5081,2,2,0,0,0
5082,0,0,2,1,0
5083,1,2,2,0,0
5084,0,0,2,1,0
5085,1,0,1,0,0
5086,0,0,0,1,0
5087,2,2,2,0,0
5088,0,0,0,1,0
5089,0,1,0,0,0
5090,0,0,0,1,0
5091,1,0,1,0,0
5092,0,0,0,1,0
5093,1,1,0,0,0
5094,0,0,0,1,0
5095,2,0,2,0,0
5096,0,0,0,1,0
5097,2,1,2,0,0
5098,0,0,0,1,0
5099,0,1,0,0,0
5100,0,0,1,1,0
5101,2,2,1,0,0
5102,0,0,1,1,0
5103,2,1,1,0,0
5104,0,0,2,1,0
5105,0,2,0,0,0
5106,0,0,0,1,0
5107,0,1,0,0,0
5108,0,0,2,1,0
5109,1,0,0,0,0
5110,0,0,2,1,0
5111,1,1,2,0,0
5112,0,0,0,1,0
5113,1,1,1,0,0
5114,0,0,2,1,0
5115,2,2,1,0,0
5116,0,0,2,1,0
5117,0,2,1,0,0
5118,0,0,1,1,0
5119,0,1,1,0,0
5120,0,0,0,1,0
5121,0,1,0,0,0
5122,0,0,0,1,0
5123,2,0,2,0,0
5124,0,0,1,1,0
5125,1,1,1,0,0
5126,0,0,2,1,0
5127,2,0,0,0,0
5128,0,0,0,1,0
5129,2,1,2,0,0
5130,0,0,1,1,0
5131,1,1,1,0,0
5132,0,0,1,1,0
5133,2,0,1,0,0
5134,0,0,0,1,0
5135,2,0,2,0,0
5136,0,0,0,1,0
5137,0,1,1,0,0
5138,0,0,0,1,0
5139,2,0,0,0,0
5140,0,0,1,1,0
5141,1,1,2,0,0
5142,0,0,0,1,0
5143,2,1,2,0,0
5144,0,0,2,1,0
5145,0,2,0,0,0
5146,0,0,0,1,0
5147,1,2,2,0,0
5148,0,0,1,1,0
5149,0,1,1,0,0
5150,0,0,1,1,0
5151,2,0,2,0,0
5152,0,0,1,1,0
5153,1,0,2,0,0
5154,0,0,1,1,0
5155,1,2,1,0,0
5156,0,0,2,1,0
5157,2,0,1,0,0
5158,0,0,2,1,0
5159,2,2,0,0,0
5160,0,0,2,1,0
5161,2,0,1,0,0
5162,0,0,2,1,0
5163,2,0,0,0,0
5164,0,0,1,1,0
5165,1,2,1,0,0
5166,0,0,0,1,0
5167,0,1,1,0,0
5168,0,0,2,1,0
5169,1,2,1,0,0
5170,0,0,1,1,0
5171,1,0,1,0,0
5172,0,0,2,1,0
5173,0,2,1,0,0
5174,0,0,1,1,0
5175,0,2,1,0,0
5176,0,0,2,1,0
5177,2,1,2,0,0
5178,0,0,1,1,0
5179,0,1,2,0,0
5180,0,0,0,1,0
5181,1,1,1,0,0
5182,0,0,0,1,0
5183,1,1,0,0,0
5184,0,0,1,1,0
5185,1,2,2,0,0
5186,0,0,0,1,0
5187,1,1,1,0,0
5188,0,0,0,1,0
5189,1,2,1,0,0
5190,0,0,2,1,0
5191,2,2,0,0,0
5192,0,0,1,1,0
5193,2,1,1,0,0
5194,0,0,1,1,0
5195,2,0,0,0,0
5196,0,0,2,1,0
5197,0,1,2,0,0
5198,0,0,1,1,0
5199,2,0,2,0,0
5200,0,0,1,1,0
5201,1,2,0,0,0
5202,0,0,0,1,0
5203,2,2,2,0,0
5204,0,0,1,1,0
5205,2,2,2,0,0
5206,0,0,1,1,0
5207,0,1,1,0,0
5208,0,0,2,1,0
5209,0,1,2,0,0
5210,0,0,0,1,0
5211,2,2,2,0,0
5212,0,0,2,1,0
5213,0,1,1,0,0
5214,0,0,0,1,0
5215,2,2,0,0,0
5216,0,0,0,1,0
5217,2,2,0,0,0
5218,0,0,2,1,0
5219,1,1,1,0,0
5220,0,0,1,1,0
5221,0,1,0,0,0
5222,0,0,2,1,0
5223,2,0,0,0,0
