,size,color,shape,target,concept
4161,1,2,0,0,0
4162,2,1,1,0,0
4163,1,2,0,0,0
4164,2,2,2,0,0
4165,2,0,1,0,0
4166,1,2,1,0,0
4167,1,2,1,0,0
4168,0,0,2,1,0
4169,1,2,1,0,0
4170,2,2,1,0,0
4171,2,1,0,0,0
4172,0,0,2,1,0
4173,0,0,0,1,0
4174,2,2,0,0,0
4175,0,1,2,0,0
4176,1,2,2,0,0
4177,2,1,0,0,0
4178,1,2,2,0,0
4179,0,1,0,0,0
4180,0,0,0,1,0
4181,0,0,2,1,0
4182,2,0,0,0,0
4183,0,1,1,0,0
4184,2,0,1,0,0
4185,1,0,1,0,0
4186,2,1,0,0,0
4187,2,1,1,0,0
4188,1,2,0,0,0
4189,1,2,2,0,0
4190,0,0,0,1,0
4191,0,0,1,1,0
4192,1,2,1,0,0
4193,2,2,2,0,0
4194,0,2,2,0,0
4195,2,2,2,0,0
4196,0,2,1,0,0
4197,1,1,1,0,0
4198,0,2,2,0,0
4199,0,2,2,0,0
4200,0,1,2,0,0
4201,1,0,2,0,0
4202,2,1,2,0,0
4203,1,1,2,0,0
4204,2,0,2,0,0
4205,0,0,1,1,0
4206,2,2,0,0,0
4207,0,1,2,0,0
4208,2,2,1,0,0
4209,2,1,2,0,0
4210,0,1,2,0,0
4211,1,0,0,0,0
4212,2,0,0,0,0
4213,2,0,0,0,0
4214,2,1,2,0,0
4215,2,0,0,0,0
4216,1,0,0,0,0
4217,0,0,0,1,0
4218,2,2,0,0,0
4219,1,2,2,0,0
4220,2,1,2,0,0
4221,0,0,1,1,0
4222,0,0,1,1,0
4223,1,2,0,0,0
4224,1,0,0,0,0
4225,2,2,2,0,0
4226,1,1,1,0,0
4227,1,0,0,0,0
4228,2,1,1,0,0
4229,2,1,0,0,0
4230,2,0,0,0,0
4231,0,0,2,1,0
4232,2,2,0,0,0
4233,1,1,0,0,0
4234,2,0,0,0,0
4235,0,2,0,0,0
4236,2,1,2,0,0
4237,2,2,2,0,0
4238,1,0,2,0,0
4239,0,0,0,1,0
4240,1,1,2,0,0
4241,2,2,0,0,0
4242,2,1,2,0,0
4243,0,1,2,0,0
4244,1,1,1,0,0
4245,0,2,1,0,0
4246,2,1,1,0,0
4247,0,2,1,0,0
4248,1,0,2,0,0
4249,0,2,2,0,0
4250,0,2,0,0,0
4251,1,2,1,0,0
4252,1,2,0,0,0
4253,2,1,0,0,0
4254,1,2,2,0,0
4255,1,1,1,0,0
4256,0,2,0,0,0
4257,0,1,2,0,0
4258,2,1,2,0,0
4259,1,0,2,0,0
4260,0,1,0,0,0
4261,1,1,2,0,0
4262,0,0,0,1,0
4263,1,1,0,0,0
4264,2,1,0,0,0
4265,0,2,1,0,0
4266,2,2,0,0,0
4267,1,2,0,0,0
4268,2,1,1,0,0
4269,0,0,1,1,0
4270,1,0,1,0,0
4271,1,0,1,0,0
4272,0,2,1,0,0
4273,2,0,0,0,0
4274,0,2,2,0,0
4275,1,1,2,0,0
4276,1,2,1,0,0
4277,1,1,0,0,0
4278,0,0,2,1,0
4279,0,2,1,0,0
4280,2,2,1,0,0
4281,0,2,1,0,0
4282,2,2,0,0,0
4283,2,1,0,0,0
4284,1,2,2,0,0
4285,1,1,2,0,0
4286,1,1,1,0,0
4287,1,0,1,0,0
4288,1,1,2,0,0
4289,1,1,1,0,0
4290,2,2,1,0,0
4291,2,1,1,0,0
4292,1,2,0,0,0
4293,0,0,2,1,0
4294,0,1,0,0,0
4295,2,1,2,0,0
4296,1,0,0,0,0
4297,0,0,2,1,0
4298,0,2,0,0,0
4299,2,2,1,0,0
4300,1,0,0,0,0
4301,0,2,1,0,0
4302,2,2,1,0,0
4303,1,0,2,0,0
4304,0,1,2,0,0
4305,0,2,2,0,0
4306,0,2,0,0,0
4307,2,0,0,0,0
4308,1,1,0,0,0
4309,0,2,0,0,0
4310,1,0,1,0,0
4311,2,2,1,0,0
4312,0,1,2,0,0
4313,2,0,0,0,0
4314,0,1,2,0,0
4315,1,0,0,0,0
4316,2,0,2,0,0
4317,2,2,1,0,0
4318,1,1,0,0,0
4319,2,2,2,0,0
4320,2,1,2,0,0
4321,1,2,0,0,0
4322,1,1,1,0,0
4323,2,1,2,0,0
4324,1,0,0,0,0
4325,2,1,1,0,0
4326,0,0,1,1,0
4327,2,1,2,0,0
4328,0,2,2,0,0
4329,2,0,2,0,0
4330,0,0,0,1,0
4331,1,0,0,0,0
4332,1,2,2,0,0
4333,1,2,1,0,0
4334,1,1,1,0,0
4335,1,2,1,0,0
4336,2,2,1,0,0
4337,0,0,0,1,0
4338,2,1,1,0,0
4339,2,2,1,0,0
4340,1,1,1,0,0
4341,0,1,0,0,0
4342,2,2,2,0,0
4343,1,1,0,0,0
4344,2,2,0,0,0
4345,2,0,1,0,0
4346,0,1,0,0,0
4347,1,1,2,0,0
4348,1,2,1,0,0
4349,1,2,2,0,0
4350,2,2,2,0,0
4351,2,1,1,0,0
4352,1,1,2,0,0
4353,1,0,2,0,0
4354,1,0,1,0,0
4355,2,0,2,0,0
4356,2,1,1,0,0
4357,2,1,0,0,0
4358,1,2,0,0,0
4359,2,1,1,0,0
4360,0,1,0,0,0
4361,2,2,1,0,0
4362,0,0,1,1,0
4363,0,2,1,0,0
4364,1,1,2,0,0
4365,2,2,1,0,0
4366,2,2,0,0,0
4367,2,2,0,0,0
4368,0,0,2,1,0
4369,1,2,0,0,0
4370,1,0,1,0,0
4371,0,0,1,1,0
4372,0,1,0,0,0
4373,2,0,1,0,0
4374,0,0,0,1,0
4375,0,1,2,0,0
4376,1,2,2,0,0
4377,0,0,0,1,0
4378,1,2,2,0,0
4379,1,0,2,0,0
4380,0,2,0,0,0
4381,0,1,2,0,0
4382,0,2,0,0,0
4383,2,1,0,0,0
4384,1,1,0,0,0
4385,2,2,2,0,0
4386,1,1,0,0,0
4387,0,0,2,1,0
4388,0,1,0,0,0
4389,0,2,1,0,0
4390,1,1,1,0,0
4391,1,1,2,0,0
4392,0,0,1,1,0
4393,0,1,1,0,0
4394,1,0,0,0,0
4395,1,2,0,0,0
4396,1,1,0,0,0
4397,0,2,1,0,0
4398,1,0,2,0,0
4399,0,0,0,1,0
4400,2,2,2,0,0
4401,1,2,2,0,0
4402,1,2,1,0,0
4403,1,2,2,0,0
4404,0,1,1,0,0
4405,1,2,0,0,0
4406,0,1,1,0,0
4407,0,0,1,1,0
4408,1,1,0,0,0
4409,0,0,0,1,0
4410,0,2,0,0,0
4411,1,2,2,0,0
4412,0,1,1,0,0
4413,0,2,1,0,0
4414,0,1,1,0,0
4415,2,2,0,0,0
4416,1,2,1,0,0
4417,2,1,2,0,0
4418,0,0,0,1,0
4419,2,1,2,0,0
4420,2,1,0,0,0
4421,0,1,0,0,0
4422,0,0,2,1,0
4423,1,2,1,0,0
4424,1,2,2,0,0
4425,1,1,0,0,0
4426,1,0,1,0,0
4427,2,1,2,0,0
4428,1,0,2,0,0
4429,1,1,0,0,0
4430,0,0,2,1,0
4431,2,2,0,0,0
4432,1,0,0,0,0
4433,1,1,2,0,0
4434,1,2,2,0,0
4435,0,2,0,0,0
4436,2,1,1,0,0
4437,2,2,1,0,0
4438,0,0,0,1,0
4439,0,2,1,0,0
4440,0,0,0,1,0
4441,0,0,1,1,0
4442,0,2,2,0,0
4443,1,1,1,0,0
4444,0,0,1,1,0
4445,0,2,1,0,0
4446,0,1,1,0,0
4447,1,0,1,0,0
4448,2,0,1,0,0
4449,0,2,1,0,0
4450,1,2,1,0,0
4451,1,0,1,0,0
4452,1,1,1,0,0
4453,2,0,1,0,0
4454,0,1,1,0,0
4455,1,2,2,0,0
4456,0,0,2,1,0
4457,2,0,2,0,0
4458,2,1,1,0,0
4459,1,1,2,0,0
4460,0,2,2,0,0
4461,2,0,0,0,0
4462,0,2,0,0,0
4463,2,1,0,0,0
4464,1,0,1,0,0
4465,1,0,2,0,0
4466,1,1,2,0,0
4467,0,0,0,1,0
4468,2,0,1,0,0
4469,2,0,1,0,0
4470,0,2,0,0,0
4471,1,2,2,0,0
4472,0,2,1,0,0
4473,2,0,0,0,0
4474,2,0,0,0,0
4475,2,1,1,0,0
4476,2,2,0,0,0
4477,0,0,0,1,0
4478,2,0,0,0,0
4479,2,2,2,0,0
4480,2,2,2,0,0
4481,0,1,1,0,0
4482,0,0,1,1,0
4483,2,0,1,0,0
4484,0,1,0,0,0
4485,1,2,1,0,0
4486,1,2,0,0,0
4487,1,2,2,0,0
4488,2,1,0,0,0
4489,1,2,2,0,0
4490,0,0,1,1,0
4491,0,2,1,0,0
4492,0,2,1,0,0
4493,1,0,0,0,0
4494,2,2,2,0,0
4495,1,0,2,0,0
4496,1,0,1,0,0
4497,0,1,1,0,0
4498,1,2,2,0,0
4499,2,1,0,0,0
4500,2,2,2,0,0
4501,1,1,0,0,0
4502,1,2,0,0,0
4503,0,1,0,0,0
4504,0,1,0,0,0
4505,2,2,1,0,0
4506,0,0,0,1,0
4507,1,1,2,0,0
4508,2,2,1,0,0
4509,1,0,2,0,0
4510,1,1,0,0,0
4511,1,0,1,0,0
4512,1,2,1,0,0
4513,2,2,1,0,0
4514,0,0,1,1,0
4515,2,0,2,0,0
4516,1,0,1,0,0
4517,1,1,0,0,0
4518,2,0,0,0,0
4519,1,2,0,0,0
4520,1,1,0,0,0
4521,0,0,1,1,0
4522,1,0,1,0,0
4523,2,0,1,0,0
4524,1,1,2,0,0
4525,2,1,1,0,0
4526,0,0,1,1,0
4527,2,0,0,0,0
4528,2,2,2,0,0
4529,0,2,0,0,0
4530,1,1,0,0,0
4531,2,0,1,0,0
4532,2,0,1,0,0
4533,1,0,1,0,0
4534,0,1,2,0,0
4535,2,0,1,0,0
4536,0,1,0,0,0
4537,1,0,0,0,0
4538,1,0,2,0,0
4539,0,0,2,1,0
4540,0,2,1,0,0
4541,1,2,1,0,0
4542,2,0,1,0,0
4543,2,0,2,0,0
4544,1,0,0,0,0
4545,2,0,2,0,0
4546,2,0,1,0,0
4547,0,2,0,0,0
4548,0,1,0,0,0
4549,2,1,2,0,0
4550,2,1,0,0,0
4551,2,1,1,0,0
4552,1,2,0,0,0
4553,1,1,0,0,0
4554,0,2,1,0,0
4555,1,0,2,0,0
4556,1,0,0,0,0
4557,1,0,1,0,0
4558,1,0,0,0,0
4559,1,2,2,0,0
4560,2,2,2,0,0
4561,2,0,2,0,0
4562,0,0,1,1,0
4563,1,1,0,0,0
4564,1,0,2,0,0
4565,1,0,1,0,0
4566,1,2,1,0,0
4567,0,1,2,0,0
4568,0,1,0,0,0
4569,1,2,2,0,0
4570,2,2,2,0,0
4571,0,2,1,0,0
4572,1,1,2,0,0
4573,1,0,2,0,0
4574,1,1,1,0,0
4575,0,1,1,0,0
4576,0,1,0,0,0
4577,0,1,2,0,0
4578,1,0,2,0,0
4579,2,1,1,0,0
4580,1,2,0,0,0
4581,0,0,1,1,0
4582,1,1,1,0,0
4583,1,1,1,0,0
4584,1,2,0,0,0
4585,0,1,2,0,0
4586,0,1,0,0,0
4587,0,1,0,0,0
4588,1,0,1,0,0
4589,0,0,1,1,0
4590,2,0,0,0,0
4591,2,0,1,0,0
4592,0,2,2,0,0
4593,0,0,2,1,0
4594,0,2,1,0,0
4595,1,2,2,0,0
4596,0,0,2,1,0
4597,2,2,0,0,0
4598,0,2,1,0,0
4599,2,2,0,0,0
4600,0,0,2,1,0
4601,0,2,1,0,0
4602,1,0,0,0,0
4603,2,0,0,0,0
4604,0,1,1,0,0
4605,1,1,0,0,0
4606,2,1,1,0,0
4607,0,1,2,0,0
4608,1,0,2,0,0
4609,0,1,2,0,0
4610,0,2,0,0,0
4611,0,0,1,1,0
4612,1,1,2,0,0
4613,2,1,2,0,0
4614,0,2,1,0,0
4615,2,0,2,0,0
4616,1,0,0,0,0
4617,0,0,0,1,0
4618,0,0,1,1,0
4619,2,2,1,0,0
4620,1,2,0,0,0
4621,2,0,2,0,0
4622,1,1,2,0,0
4623,2,1,0,0,0
4624,0,1,0,0,0
4625,0,0,1,1,0
4626,2,2,1,0,0
4627,0,0,1,1,0
4628,1,0,2,0,0
4629,0,1,2,0,0
4630,1,0,0,0,0
4631,1,1,1,0,0
4632,1,1,1,0,0
4633,2,1,2,0,0
4634,1,0,2,0,0
4635,2,2,2,0,0
4636,2,0,1,0,0
4637,1,2,2,0,0
4638,2,0,0,0,0
4639,0,1,0,0,0
4640,2,0,1,0,0
4641,0,1,1,0,0
4642,1,2,1,0,0
4643,1,0,1,0,0
4644,1,2,0,0,0
4645,1,2,0,0,0
4646,1,0,1,0,0
4647,1,0,2,0,0
4648,2,2,1,0,0
4649,0,2,0,0,0
4650,1,2,0,0,0
4651,2,1,0,0,0
4652,0,2,1,0,0
4653,2,2,1,0,0
4654,1,2,1,0,0
4655,2,0,0,0,0
4656,2,2,2,0,0
4657,0,0,0,1,0
4658,0,0,0,1,0
4659,0,0,0,1,0
4660,2,0,0,0,0
4661,0,1,0,0,0
4662,1,0,0,0,0
4663,2,1,0,0,0
4664,2,2,1,0,0
4665,1,1,1,0,0
4666,2,0,0,0,0
4667,2,0,0,0,0
4668,0,1,1,0,0
4669,0,0,1,1,0
4670,0,0,1,1,0
4671,1,0,1,0,0
4672,2,2,2,0,0
4673,0,0,2,1,0
4674,0,1,2,0,0
4675,2,2,0,0,0
4676,1,0,0,0,0
4677,0,2,0,0,0
4678,0,0,2,1,0
4679,0,1,1,0,0
4680,2,1,1,0,0
4681,2,1,1,0,0
4682,0,0,0,1,0
4683,1,2,0,0,0
4684,2,2,0,0,0
4685,0,1,0,0,0
4686,1,0,0,0,0
4687,2,2,0,0,0
4688,1,0,1,0,0
4689,2,0,0,0,0
4690,0,0,1,1,0
4691,2,1,2,0,0
4692,0,0,1,1,0
4693,2,2,2,0,0
4694,0,0,1,1,0
4695,0,1,0,0,0
4696,0,1,2,0,0
4697,2,2,1,0,0
4698,1,2,2,0,0
4699,1,0,2,0,0
4700,0,0,0,1,0
4701,0,0,2,1,0
4702,2,1,0,0,0
4703,1,1,1,0,0
4704,0,1,0,0,0
4705,2,0,0,0,0
4706,0,2,0,0,0
4707,2,1,0,0,0
4708,1,2,2,0,0
4709,0,1,1,0,0
4710,1,2,2,0,0
4711,0,1,1,0,0
4712,1,0,0,0,0
4713,2,0,2,0,0
4714,2,0,0,0,0
4715,2,2,0,0,0
4716,0,0,1,1,0
4717,2,0,1,0,0
4718,1,0,1,0,0
4719,0,0,0,1,0
4720,1,1,1,0,0
4721,1,2,0,0,0
4722,2,2,0,0,0
4723,2,1,2,0,0
4724,2,0,2,0,0
4725,1,0,1,0,0
4726,0,2,0,0,0
4727,2,1,0,0,0
4728,1,2,0,0,0
4729,2,2,1,0,0
4730,1,1,0,0,0
4731,2,0,1,0,0
4732,0,2,1,0,0
4733,0,2,0,0,0
4734,1,0,0,0,0
4735,1,1,1,0,0
4736,1,2,2,0,0
4737,0,2,1,0,0
4738,2,1,2,0,0
4739,2,0,0,0,0
4740,2,1,2,0,0
4741,1,1,0,0,0
4742,2,2,1,0,0
4743,2,2,1,0,0
4744,0,2,2,0,0
4745,0,0,0,1,0
4746,2,2,2,0,0
4747,2,1,2,0,0
4748,2,0,1,0,0
4749,2,1,1,0,0
4750,1,1,2,0,0
4751,0,0,0,1,0
4752,0,0,1,1,0
4753,0,0,2,1,0
4754,1,2,0,0,0
4755,0,1,2,0,0
4756,0,2,1,0,0
4757,1,2,0,0,0
4758,1,1,0,0,0
4759,2,1,2,0,0
4760,0,0,1,1,0
4761,2,0,0,0,0
4762,0,0,1,1,0
4763,2,0,2,0,0
4764,0,1,1,0,0
4765,2,0,2,0,0
4766,1,2,2,0,0
4767,0,1,0,0,0
4768,1,1,2,0,0
4769,0,1,2,0,0
4770,2,2,0,0,0
4771,2,2,0,0,0
4772,1,0,2,0,0
4773,2,0,1,0,0
4774,1,2,1,0,0
4775,2,1,2,0,0
4776,1,1,0,0,0
4777,0,0,2,1,0
4778,2,1,1,0,0
4779,0,1,2,0,0
4780,0,1,2,0,0
4781,1,1,2,0,0
4782,2,2,2,0,0
4783,1,0,2,0,0
4784,1,0,2,0,0
4785,2,1,2,0,0
4786,2,1,0,0,0
4787,2,2,0,0,0
4788,2,0,1,0,0
4789,1,1,1,0,0
4790,1,0,0,0,0
4791,1,0,1,0,0
4792,2,2,0,0,0
4793,1,1,2,0,0
4794,2,1,1,0,0
4795,2,1,1,0,0
4796,1,1,0,0,0
4797,0,0,0,1,0
4798,2,2,0,0,0
4799,1,1,1,0,0
4800,0,1,0,0,0
4801,2,1,0,0,0
4802,2,2,2,0,0
4803,2,2,1,0,0
4804,0,1,0,0,0
4805,0,1,0,0,0
4806,0,0,2,1,0
4807,1,2,1,0,0
4808,0,1,0,0,0
4809,0,2,2,0,0
4810,1,2,2,0,0
4811,1,1,0,0,0
4812,1,1,2,0,0
4813,1,1,0,0,0
4814,2,1,1,0,0
4815,2,2,0,0,0
4816,2,1,2,0,0
4817,1,1,1,0,0
4818,2,1,1,0,0
4819,0,0,2,1,0
4820,0,0,2,1,0
4821,0,0,1,1,0
4822,1,1,0,0,0
4823,2,1,2,0,0
4824,1,2,1,0,0
4825,0,2,1,0,0
4826,1,0,2,0,0
4827,2,1,2,0,0
4828,1,1,0,0,0
4829,0,0,1,1,0
4830,1,1,2,0,0
4831,2,1,0,0,0
4832,1,2,2,0,0
4833,1,1,0,0,0
4834,0,0,1,1,0
4835,2,0,0,0,0
4836,2,2,0,0,0
4837,2,1,2,0,0
4838,0,0,2,1,0
4839,0,0,2,1,0
4840,2,0,2,0,0
4841,2,0,2,0,0
4842,1,1,1,0,0
4843,1,2,0,0,0
4844,2,2,2,0,0
4845,2,0,1,0,0
4846,2,1,2,0,0
4847,0,1,2,0,0
4848,0,1,2,0,0
4849,2,1,1,0,0
4850,0,2,2,0,0
4851,2,1,2,0,0
4852,1,2,1,0,0
4853,2,2,0,0,0
4854,0,0,0,1,0
4855,2,2,2,0,0
4856,0,0,0,1,0
4857,1,0,1,0,0
4858,0,1,0,0,0
4859,1,1,1,0,0
4860,1,1,0,0,0
4861,2,0,2,0,0
4862,2,2,2,0,0
4863,2,2,2,0,0
4864,2,0,1,0,0
4865,2,0,2,0,0
4866,1,0,0,0,0
4867,0,1,0,0,0
4868,1,2,2,0,0
4869,2,0,2,0,0
4870,0,2,0,0,0
4871,1,2,2,0,0
4872,2,1,2,0,0
4873,0,2,1,0,0
4874,0,1,2,0,0
4875,1,2,0,0,0
4876,2,0,2,0,0
4877,0,2,0,0,0
4878,1,2,0,0,0
4879,2,2,1,0,0
4880,2,0,2,0,0
4881,1,1,0,0,0
4882,0,2,1,0,0
4883,0,0,1,1,0
4884,2,0,1,0,0
4885,2,0,0,0,0
4886,0,2,2,0,0
4887,2,2,2,0,0
4888,0,0,0,1,0
4889,2,0,2,0,0
4890,1,0,0,0,0
4891,1,2,1,0,0
4892,0,1,1,0,0
4893,0,0,2,1,0
4894,2,2,0,0,0
4895,1,0,2,0,0
4896,2,1,2,0,0
4897,0,0,2,1,0
4898,2,2,0,0,0
4899,0,1,1,0,0
4900,1,2,1,0,0
4901,0,1,2,0,0
4902,1,1,2,0,0
4903,0,2,1,0,0
4904,0,2,2,0,0
4905,0,2,2,0,0
4906,2,2,0,0,0
4907,1,2,2,0,0
4908,0,1,0,0,0
4909,1,2,1,0,0
4910,0,0,1,1,0
4911,2,1,1,0,0
4912,1,2,2,0,0
4913,1,0,0,0,0
4914,1,2,2,0,0
4915,0,0,1,1,0
4916,0,1,1,0,0
4917,1,0,1,0,0
4918,0,0,1,1,0
4919,0,1,1,0,0
4920,2,2,2,0,0
4921,0,1,1,0,0
4922,1,2,2,0,0
4923,2,0,0,0,0
4924,1,0,1,0,0
4925,0,2,2,0,0
4926,0,0,2,1,0
4927,2,2,2,0,0
4928,2,1,2,0,0
4929,0,2,0,0,0
4930,2,1,2,0,0
4931,0,0,2,1,0
4932,2,1,0,0,0
4933,1,0,1,0,0
4934,0,1,0,0,0
4935,1,0,1,0,0
4936,2,0,0,0,0
4937,1,2,2,0,0
4938,0,1,0,0,0
4939,2,1,2,0,0
4940,2,2,2,0,0
4941,1,0,2,0,0
4942,1,2,1,0,0
4943,2,2,2,0,0
4944,1,0,1,0,0
4945,2,1,2,0,0
4946,2,1,1,0,0
4947,0,2,1,0,0
4948,1,0,0,0,0
4949,0,2,2,0,0
4950,2,1,1,0,0
4951,2,0,2,0,0
4952,1,1,1,0,0
4953,0,1,1,0,0
4954,1,0,1,0,0
4955,2,1,0,0,0
4956,0,2,0,0,0
4957,2,2,2,0,0
4958,0,0,1,1,0
4959,0,1,0,0,0
4960,0,0,1,1,0
4961,1,2,0,0,0
4962,0,0,2,1,0
4963,1,2,1,0,0
4964,2,1,2,0,0
4965,0,0,2,1,0
4966,2,0,0,0,0
4967,1,0,0,0,0
4968,0,2,2,0,0
4969,1,1,1,0,0
4970,2,1,1,0,0
4971,1,2,2,0,0
4972,2,0,0,0,0
4973,2,1,0,0,0
4974,2,1,0,0,0
4975,1,2,2,0,0
4976,0,1,0,0,0
4977,2,2,0,0,0
4978,2,0,0,0,0
4979,1,1,0,0,0
4980,0,0,1,1,0
4981,1,0,0,0,0
4982,2,1,0,0,0
4983,2,2,2,0,0
4984,0,1,2,0,0
4985,1,0,0,0,0
4986,2,2,2,0,0
4987,2,2,0,0,0
4988,1,2,0,0,0
4989,1,1,0,0,0
4990,0,2,1,0,0
4991,0,1,0,0,0
4992,0,1,1,0,0
4993,0,1,0,0,0
4994,2,1,2,0,0
4995,2,1,2,0,0
4996,2,1,2,0,0
4997,2,0,2,0,0
4998,0,2,1,0,0
4999,1,1,0,0,0
5000,1,2,2,0,0
5001,1,0,0,0,0
5002,2,1,1,0,0
5003,0,1,1,0,0
5004,1,2,2,0,0
5005,0,1,0,0,0
5006,1,1,2,0,0
5007,1,1,2,0,0
5008,1,2,0,0,0
5009,2,2,0,0,0
5010,0,1,0,0,0
5011,0,2,1,0,0
5012,1,0,0,0,0
5013,0,2,0,0,0
5014,1,1,0,0,0
5015,2,2,2,0,0
5016,0,0,1,1,0
5017,0,1,1,0,0
5018,2,0,1,0,0
5019,1,0,2,0,0
5020,2,1,1,0,0
5021,2,2,1,0,0
5022,0,0,1,1,0
5023,1,2,0,0,0
5024,0,1,2,0,0
5025,0,1,0,0,0
5026,2,0,2,0,0
5027,1,1,1,0,0
5028,0,0,2,1,0
5029,1,1,1,0,0
5030,1,0,0,0,0
5031,0,0,0,1,0
5032,0,1,0,0,0
5033,1,1,0,0,0
5034,1,0,1,0,0
5035,1,2,1,0,0
5036,2,2,1,0,0
5037,0,2,1,0,0
5038,1,2,0,0,0
5039,0,2,1,0,0
5040,2,2,2,0,0
5041,1,1,2,0,0
5042,0,0,2,1,0
5043,0,2,2,0,0
5044,2,2,2,0,0
5045,1,0,0,0,0
5046,0,2,1,0,0
5047,1,2,2,0,0
5048,2,2,2,0,0
5049,2,2,1,0,0
5050,0,1,0,0,0
5051,2,0,0,0,0
5052,0,0,2,1,0
5053,2,1,1,0,0
5054,0,2,2,0,0
5055,2,1,0,0,0
5056,2,0,1,0,0
5057,2,1,2,0,0
5058,2,0,0,0,0
5059,1,0,2,0,0
5060,1,1,0,0,0
5061,0,2,0,0,0
5062,0,2,1,0,0
5063,0,1,2,0,0
5064,1,2,0,0,0
5065,1,1,0,0,0
5066,2,0,0,0,0
5067,1,2,2,0,0
5068,2,2,1,0,0
5069,0,1,1,0,0
5070,2,1,1,0,0
5071,1,1,1,0,0
5072,2,2,1,0,0
5073,0,0,1,1,0
5074,1,1,0,0,0
5075,1,0,0,0,0
5076,2,0,0,0,0
5077,0,2,1,0,0
5078,1,1,2,0,0
5079,0,1,1,0,0
5080,0,1,0,0,0
5081,2,0,1,0,0
5082,2,0,1,0,0
5083,0,2,1,0,0
5084,0,2,1,0,0
5085,2,1,0,0,0
5086,0,2,0,0,0
5087,2,0,2,0,0
5088,2,0,0,0,0
5089,2,0,2,0,0
5090,1,2,1,0,0
5091,1,2,2,0,0
5092,0,2,2,0,0
5093,1,2,2,0,0
5094,0,2,1,0,0
5095,2,0,0,0,0
5096,2,0,1,0,0
5097,1,1,1,0,0
5098,2,1,0,0,0
5099,0,1,1,0,0
5100,1,0,2,0,0
5101,1,2,2,0,0
5102,0,0,1,1,0
5103,0,0,2,1,0
5104,0,0,1,1,0
5105,1,1,2,0,0
5106,0,1,1,0,0
5107,0,0,0,1,0
5108,1,2,0,0,0
5109,2,1,1,0,0
5110,0,1,2,0,0
5111,1,2,0,0,0
5112,0,2,0,0,0
5113,0,0,1,1,0
5114,1,1,0,0,0
5115,1,0,2,0,0
5116,0,1,0,0,0
5117,2,1,1,0,0
5118,0,0,1,1,0
5119,1,2,1,0,0
5120,0,0,1,1,0
5121,2,0,1,0,0
5122,1,1,0,0,0
5123,1,2,2,0,0
5124,1,1,1,0,0
5125,0,1,0,0,0
5126,2,2,0,0,0
5127,2,1,2,0,0
5128,1,1,0,0,0
5129,1,2,1,0,0
5130,0,0,2,1,0
5131,2,2,1,0,0
5132,2,1,2,0,0
5133,1,0,2,0,0
5134,2,0,2,0,0
5135,0,0,1,1,0
5136,2,1,2,0,0
5137,2,2,0,0,0
5138,1,1,0,0,0
5139,2,1,1,0,0
5140,0,2,2,0,0
5141,1,2,1,0,0
5142,2,0,2,0,0
5143,0,2,0,0,0
5144,1,2,1,0,0
5145,0,1,1,0,0
5146,0,0,2,1,0
5147,2,0,0,0,0
5148,1,2,2,0,0
5149,1,1,1,0,0
5150,0,0,1,1,0
5151,2,0,0,0,0
5152,2,2,2,0,0
5153,2,0,0,0,0
5154,1,1,1,0,0
5155,1,0,2,0,0
5156,2,0,2,0,0
5157,0,1,0,0,0
5158,1,2,2,0,0
5159,2,2,1,0,0
5160,1,1,2,0,0
5161,0,1,1,0,0
5162,1,0,2,0,0
5163,0,2,0,0,0
5164,2,1,2,0,0
5165,1,0,0,0,0
5166,2,2,2,0,0
5167,1,2,0,0,0
5168,0,1,2,0,0
5169,2,1,0,0,0
5170,0,2,0,0,0
5171,2,2,2,0,0
5172,1,2,1,0,0
5173,0,0,0,1,0
5174,2,1,2,0,0
5175,2,0,1,0,0
5176,0,1,2,0,0
5177,1,1,1,0,0
5178,2,2,0,0,0
5179,1,1,2,0,0
5180,2,1,0,0,0
5181,1,2,0,0,0
5182,0,2,0,0,0
5183,1,2,2,0,0
5184,2,1,1,0,0
5185,1,0,0,0,0
5186,2,1,1,0,0
5187,2,2,2,0,0
5188,1,0,2,0,0
5189,2,1,0,0,0
5190,2,0,2,0,0
5191,0,0,1,1,0
5192,2,1,0,0,0
5193,2,1,1,0,0
5194,1,1,2,0,0
5195,1,2,0,0,0
5196,0,2,0,0,0
5197,0,0,2,1,0
5198,2,2,2,0,0
5199,0,2,1,0,0
5200,0,0,0,1,0
5201,1,0,2,0,0
5202,1,1,0,0,0
5203,2,0,0,0,0
5204,2,1,2,0,0
5205,1,0,2,0,0
5206,2,0,1,0,0
5207,0,0,1,1,0
5208,0,1,2,0,0
5209,0,1,0,0,0
5210,1,2,1,0,0
5211,2,2,1,0,0
5212,0,0,2,1,0
5213,1,1,2,0,0
5214,1,0,1,0,0
5215,1,0,2,0,0
5216,1,2,0,0,0
5217,2,1,2,0,0
5218,0,2,2,0,0
5219,0,2,2,0,0
5220,1,1,0,0,0
5221,1,2,1,0,0
5222,0,1,1,0,0
5223,1,2,1,0,0
5224,1,1,2,0,0
5225,0,0,2,1,0
5226,2,0,2,0,0
5227,2,2,0,0,0
5228,0,1,2,0,0
5229,1,1,1,0,0
5230,1,2,1,0,0
5231,0,2,1,0,0
5232,1,2,0,0,0
5233,1,1,0,0,0
5234,0,2,0,0,0
5235,0,1,2,0,0
